RANK,TITLE,ID
667,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",31637
668,Kuroko no Basket 2nd Season NG-shuu,22673
669,Last Exile,97
670,New Initial D Movie: Legend 1 - Kakusei,19613
671,New Initial D Movie: Legend 3 - Mugen,30952
672,Nodame Cantabile Finale Special,8038
673,Osomatsu-san 2nd Season,35067
674,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,6154
675,Shin Mazinger Shougeki! Z-hen,5485
676,Slayers Try,1172
677,Soukou Kihei Votoms,2582
678,Toshokan Sensou: Kakumei no Tsubasa,11001
679,91 Days,32998
680,Bishoujo Senshi Sailor Moon S,532
681,Bleach,269
682,Boruto: Naruto the Movie,28755
683,Capeta,388
684,Chuunibyou demo Koi ga Shitai!,14741
685,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",28907
686,Ghost in the Shell 2: Innocence,468
687,Hadashi no Gen,1824
688,InuYasha,249
689,Kyousou Giga (TV),19703
690,Little Witch Academia: Mahoujikake no Parade,19489
691,Lupin the IIIrd: Jigen Daisuke no Bohyou,23293
692,Macross F Movie 1: Itsuwari no Utahime,5310
693,Nejimaki Seirei Senki: Tenkyou no Alderamin,31764
694,Noragami OVA,20767
695,Paradise Kiss,322
696,Pokemon: The Origin,20159
697,Saenai Heroine no Sodatekata ♭,30727
698,Seto no Hanayome,2104
699,Shiki Specials,10083
700,Transformers the Movie,2265
701,Tsurezure Children,34902
702,White Album 2,18245
703,Wolf's Rain,202
704,Break Blade 3: Kyoujin no Ato,9252
705,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,34103
706,Final Fantasy VII: Advent Children,317
707,Golden Time,17895
708,Haikyuu!! Movie 3: Sainou to Sense,35110
709,Haikyuu!!: Lev Genzan!,25303
710,Hidamari Sketch x ☆☆☆ Specials,9563
711,Hoozuki no Reitetsu 2nd Season,35075
712,Kami nomi zo Shiru Sekai,8525
713,Keroro Gunsou,516
714,Kuroko no Basket: Last Game NG-shuu,35658
715,Lucky☆Star: Original na Visual to Animation,4472
716,Lupin III: Part II,1425
717,Michiko to Hatchin,4087
718,Mobile Suit Gundam Seed,93
719,Net-juu no Susume,36038
720,Rurouni Kenshin DVD-BOX Special Ending,6591
721,Saraiya Goyou,7588
722,Sidonia no Kishi: Daikyuu Wakusei Seneki,24893
723,Yowamushi Pedal: New Generation,31783
724,Zan Sayonara Zetsubou Sensei Bangaichi,7044
725,Berserk: Ougon Jidai-hen I - Haou no Tamago,10218
726,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,35608
727,City Hunter '91,1473
728,Claymore,1818
729,Digimon Adventure,552
730,Hanasakeru Seishounen,5835
731,Hetalia: The Beautiful World,15195
732,InuYasha: Kuroi Tessaiga,4886
733,InuYasha: Tenka Hadou no Ken,451
734,Jinrui wa Suitai Shimashita,10357
735,K-On!!: Keikaku!,9734
736,K: Missing Kings,16904
737,Lupin III vs. Detective Conan,6115
738,Madang-Eul Naon Amtalg,12917
739,Master Keaton OVA,1910
740,Psycho-Pass Movie,21339
741,Shingeki no Kyojin OVA,18397
742,Space☆Dandy,20057
743,Tamayura: Sotsugyou Shashin Part 3 - Akogare,29830
744,The Last: Naruto the Movie,16870
745,Urusei Yatsura Movie 2: Beautiful Dreamer,1921
746,Chi's Sweet Home: Atarashii Ouchi,6024
747,Detective Conan Movie 17: Private Eye in the Distant Sea,14735
748,Free!: Eternal Summer,22265
749,Hayate no Gotoku!!,4192
750,Heartcatch Precure!,7645
751,Hetalia World Series,8479
752,Hetalia: The Beautiful World Specials,17273
753,Hidamari Sketch x 365,3604
754,K-On!: Live House!,6862
755,Kyoukai no Kanata,18153
756,Little Busters!: EX,20517
757,Mobile Suit Gundam,80
758,Naruto,20
759,Seitokai Yakuindomo OVA,10119
760,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,582
761,Tegamibachi Reverse,8311
762,Densetsu Kyojin Ideon: Hatsudou-hen,2761
763,Detective Conan Movie 16: The Eleventh Striker,12117
764,Drifters: Special Edition,33032
765,Hakuouki Movie 1: Kyoto Ranbu,13117
766,K-On!,5680
767,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,1379
768,Kono Subarashii Sekai ni Shukufuku wo! OVA,32380
769,Mobile Suit Gundam 0080: War in the Pocket,82
770,Mobile Suit Gundam Wing: Endless Waltz,91
771,Non Non Biyori Repeat OVA,32547
772,Pandora Hearts,5530
773,Seitokai Yakuindomo Movie,34504
774,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,33502
775,Yamato Nadeshiko Shichihenge♥,1562
776,Ao no Exorcist,9919
777,Aoi Bungaku Series,7193
778,Arashi no Yoru ni,1961
779,Black Jack,1520
780,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,10090
781,Hana yori Dango,106
782,Hoozuki no Reitetsu,20431
783,Ie Naki Ko,2828
784,Mind Game,875
785,Mobile Police Patlabor 2: The Movie,1096
786,Mobile Suit Gundam III: Encounters in Space,1092
787,One Punch Man Specials,31772
788,Oniisama e...,795
789,Ranma ½,210
790,Slayers,534
791,Tantei Gakuen Q,407
792,Uchiage Hanabi,36125
793,Ueki no Housoku,479
794,Yamada-kun to 7-nin no Majo (TV),28677
795,Ao Haru Ride,21995
796,Binbougami ga!,13535
797,Bokura wa Minna Kawaisou,21405
798,Da Yu Hai Tang,10259
799,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,30191
800,Hidamari Sketch x SP,11237
801,Jin-Rou,570
802,Kyou kara Maou!,251
803,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,34021
804,Mobile Suit Gundam Wing,90
805,Nurarihyon no Mago OVA,15959
806,One Punch Man: Road to Hero,31704
807,Ranma ½ OVA,1007
808,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,29829
809,The Disappearance of Conan Edogawa: The Worst Two Days in History,21867
810,To LOVE-Ru Darkness 2nd Specials,31711
811,Yuru Yuri Nachuyachumi!+,30902
812,Ao no Exorcist Movie,11737
813,Arslan Senki (TV),28249
814,Bishoujo Senshi Sailor Moon Crystal Season III,31733
815,Break Blade 2: Ketsubetsu no Michi,8514
816,Detective Conan Movie 10: Promo Special,7305
817,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,28121
818,Genshiken 2,2508
819,Hai to Gensou no Grimgar,31859
820,Lucky☆Star,1887
821,Persona 3 the Movie 2: Midsummer Knight's Dream,21473
822,School Rumble Ichi Gakki Hoshuu,517
823,Shaman King,154
824,Toaru Kagaku no Railgun,6213
825,Uchuu Kaizoku Captain Herlock,1000
826,Arakawa Under the Bridge x Bridge,9074
827,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,985
828,Hellsing I: Digest for Freaks,6904
829,Kami nomi zo Shiru Sekai: Tenri-hen,15117
830,Koi wa Ameagari no You ni,34984
831,Lupin the Third: Mine Fujiko to Iu Onna,13203
832,Macross F: Close Encounter - Deculture Edition,4454
833,Naruto: Shippuuden Movie 6 - Road to Ninja,13667
834,Nisekoi,18897
835,Piano no Mori,2594
836,Seikai no Senki,396
837,Seitokai Yakuindomo*,20847
838,Akame ga Kill!,22199
839,Bungou Stray Dogs,31478
840,Death Note Rewrite,2994
841,Detective Conan Movie 19: The Hellfire Sunflowers,28479
842,Digimon Adventure: Bokura no War Game!,2397
843,Giovanni no Shima,19115
844,Hachimitsu to Clover Specials,644
845,Kill la Kill Specials,21659
846,Kimi to Boku.,10460
847,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen,25015
848,Love Live! Sunshine!! 2nd Season,34973
849,Memories,1462
850,One Piece: Episode of Luffy - Hand Island no Bouken,16239
851,Pokemon XY&Z,31592
852,Princess Sara,2547
853,Romeo x Juliet,1699
854,Rozen Maiden: Ouvertüre,1719
855,Seikai no Senki III,398
856,Sidonia no Kishi,19775
857,Space Cobra,2451
858,Tetsuwan Birdy Decode:02,5074
859,Wakakusa Monogatari: Nan to Jo-sensei,2558
860,Bungou Stray Dogs: Hitori Ayumu,33071
861,Change!! Getter Robo: Sekai Saigo no Hi,978
862,Chi's Sweet Home,3841
863,Chibi Maruko-chan,951
864,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,33028
865,Hakuouki Sekkaroku,10350
866,Hetalia World Series Specials,10497
867,Hourou Musuko,8426
868,Ichigo Mashimaro OVA,1888
869,JoJo no Kimyou na Bouken: Phantom Blood,3603
870,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,2175
871,Kuroko no Basket NG-shuu,15487
872,Kuroko no Basket: Mou Ikkai Yarimasen ka,22125
873,Macross Plus,474
874,Maria-sama ga Miteru: Haru,444
875,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,15315
876,Owari no Seraph: Nagoya Kessen-hen,28927
877,Shigatsu wa Kimi no Uso: Moments,28069
878,Soredemo Sekai wa Utsukushii,22101
879,Toaru Majutsu no Index II,8937
880,Tsuritama,12883
881,Working!!,6956
882,AKB0048: Next Stage,14941
883,Another,11111
884,Break Blade 6: Doukoku no Toride,10092
885,Go! Princess Precure,28669
886,Haikyuu!! Movie 4: Concept no Tatakai,35111
887,Hello! Lady Lynn,2405
888,Hidamari Sketch x 365 Specials,6984
889,High School DxD New,15451
890,K: Return of Kings,27991
891,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,32871
892,Macross Plus Movie Edition,1211
893,Mahou Sensei Negima! Mou Hitotsu no Sekai,6050
894,Mitsudomoe Zouryouchuu!,9510
895,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,31289
896,Prince of Tennis: Another Story - Messages From Past and Future,5751
897,Seikai no Monshou,290
898,Sora no Otoshimono: Tokeijikake no Angeloid,9790
899,Udon no Kuni no Kiniro Kemari,32673
900,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",31483
901,Bishoujo Senshi Sailor Moon R: The Movie,531
902,Bounen no Xamdou,4177
903,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,2450
904,Daa! Daa! Daa!,233
905,Densetsu no Yuusha no Densetsu,8086
906,Eikoku Koi Monogatari Emma,345
907,Flip Flappers,32979
908,Fruits Basket,120
909,Hakkenden: Touhou Hakken Ibun 2nd Season,18055
910,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),3545
911,Koyomimonogatari,32268
912,Minami-ke,2963
913,Nanatsu no Taizai OVA,30347
914,Overlord Movie 2: Shikkoku no Eiyuu,34428
915,Panty & Stocking with Garterbelt,8795
916,Sentou Mecha Xabungle,2254
917,Taiyou no Kiba Dagram,2257
918,Tenkuu no Escaflowne,182
919,Texhnolyze,26
920,To LOVE-Ru Darkness 2nd OVA,31380
921,Yume-iro Pâtissière SP Professional,9441
922,Baka to Test to Shoukanjuu,6347
923,Blood+,150
924,Chrno Crusade,60
925,Demi-chan wa Kataritai,33988
926,Detective Conan Movie 09: Promo Special,7471
927,Detective Conan: Conan vs. Kid - Shark & Jewel,9785
928,Elfen Lied,226
929,Gabriel DropOut Specials,34855
930,Gakuen Alice,74
931,Gakuen Babysitters,35222
932,Garo Movie: Divine Flame,28539
933,Huyao Xiao Hongniang: Yue Hong,33446
934,Ichigo Mashimaro Encore,4811
935,Kimagure Orange☆Road: Ano Hi ni Kaeritai,2454
936,"Kumo no Mukou, Yakusoku no Basho",433
937,Minami-ke Tadaima,14511
938,Mobile Suit Gundam: Char's Counterattack,87
939,Ojamajo Doremi Na-i-sho,1376
940,Poyopoyo Kansatsu Nikki,12021
941,Servant x Service,18119
942,Shingeki no Bahamut: Genesis,21843
943,Sora no Otoshimono: Forte,8407
944,Super Lovers OVA,33013
945,Top wo Nerae 2! Diebuster,1002
946,Trapp Ikka Monogatari,2557
947,Aria The Animation,477
948,Baka to Test to Shoukanjuu: Matsuri,9471
949,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,997
950,Bokurano,1690
951,Fairy Tail OVA,9982
952,Free!: FrFr - Short Movie,19671
953,Full Metal Panic!,71
954,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,1015
955,Furiko,13629
956,"Ima, Soko ni Iru Boku",160
957,Jigoku Shoujo,228
958,Jigoku Shoujo Mitsuganae,3713
959,Kanojo to Kanojo no Neko: Everything Flows,32491
960,Kara no Kyoukai 1: Fukan Fuukei,2593
961,Kindaichi Shounen no Jikenbo Returns 2nd Season,31227
962,Kyoukai no Kanata: Shinonome,23385
963,"Lupin III: Episode 0 ""First Contact""",1418
964,Mobile Police Patlabor: On Television,324
965,New Game!,31953
966,Nurarihyon no Mago,7592
967,Rakudai Kishi no Cavalry,30296
968,Ranma ½ Super,1011
969,Saint Seiya: Meiou Hades Elysion-hen,3515
970,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,23777
971,To LOVE-Ru Darkness OVA,13851
972,Toaru Hikuushi e no Tsuioku,9000
973,Towa no Quon 6: Towa no Quon,10717
974,Turn A Gundam,95
975,Angel Beats! Specials,9062
976,Bishoujo Senshi Sailor Moon R,740
977,Break Blade 1: Kakusei no Toki,6772
978,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,15197
979,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,10534
980,Dragon Quest: Dai no Daibouken,2229
981,Fushigi Yuugi,123
982,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,18619
983,Guilty Crown,10793
984,Higashi no Eden: Air Communication,6927
985,Inu x Boku SS Special,13403
986,InuYasha: Kagami no Naka no Mugenjo,450
987,Jungle wa Itsumo Hare nochi Guu Final,255
988,Mahouka Koukou no Rettousei,20785
989,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,464
990,Persona 3 the Movie 1: Spring of Birth,14407
991,R.O.D OVA,208
992,Ranma ½ Specials,1008
993,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,2499
994,Tenchi Muyou! Ryououki,539
995,Tenchi Muyou! Ryououki 2nd Season,540
996,Urusei Yatsura,1293
997,Utawarerumono,856
998,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,9201
999,Bokura wa Minna Kawaisou: Hajimete no,24913
1000,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,4596
1001,Doraemon (1979),2471
1002,Hakuouki Hekketsuroku,9065
1003,Higashi no Eden Movie II: Paradise Lost,6637
1004,Hoshi wo Ou Kodomo,9760
1005,Ichigo Mashimaro,488
1006,Initial D Battle Stage 2,3931
1007,Kemono Friends,33089
1008,Lupin III,1412
1009,Mahoujin Guruguru,331
1010,Mekakucity Records,36494
1011,Mobile Suit Gundam 00 Special Edition,7270
1012,Momo e no Tegami,10389
1013,Mujin Wakusei Survive,709
1014,Nobunaga Concerto,24135
1015,Pretty Rhythm: Rainbow Live,17249
1016,Rozen Maiden: Träumend,65
1017,Tales of Vesperia: The First Strike,6046
1018,Tokyo Ravens,16011
1019,Yowamushi Pedal Movie,30413
1020,ACCA: 13-ku Kansatsu-ka,33337
1021,Bishoujo Senshi Sailor Moon,530
1022,Cardcaptor Sakura Movie 1,371
1023,Crayon Shin-chan,966
1024,Detective Conan: Black History,7303
1025,Ga-Rei: Zero,4725
1026,Gakkou no Kaidan,1281
1027,Genshiken,240
1028,Kekkai Sensen,24439
1029,Kore wa Zombie Desu ka? of the Dead,10790
1030,Mekakucity Days,30913
1031,Mousou Dairinin,323
1032,Muumindani no Suisei,2313
1033,No.6,10161
1034,Persona 3 the Movie 3: Falling Down,24543
1035,Shakugan no Shana II (Second),2787
1036,Shingeki no Kyojin Movie 3: Kakusei no Houkou,36702
1037,Special A,3470
1038,Tegamibachi,6444
1039,To LOVE-Ru Darkness,13663
1040,Ao Haru Ride OVA,24151
1041,Bleach Movie 4: Jigoku-hen,8247
1042,Daicon Opening Animations,2724
1043,Denpa-teki na Kanojo,5177
1044,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,986
1045,Fairy Tail Movie 2: Dragon Cry,30778
1046,Genshiken OVA,1813
1047,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,9288
1048,Ie Naki Ko Remi Specials,10471
1049,Mahou Shoujo Lyrical Nanoha StrikerS,1915
1050,New Prince of Tennis OVA vs. Genius10,21755
1051,Princess Principal,35240
1052,Sengoku Basara Movie: The Last Party,9745
1053,Senjou no Valkyria,5507
1054,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,30549
1055,Taiyou no Ko Esteban,1279
1056,The iDOLM@STER,10278
1057,To LOVE-Ru Darkness 2nd,28979
1058,Tonari no Kaibutsu-kun,14227
1059,Uchuu Patrol Luluco,32681
1060,Zero no Tsukaima F,11319
1061,Ajin Part 1: Shoudou,30868
1062,Akage no Anne,283
1063,Ansatsu Kyoushitsu: 365-nichi no Jikan,33513
1064,Ao no Exorcist: Kyoto Fujouou-hen,33506
1065,Black Jack (TV),2213
1066,Black Jack 21,2214
1067,D-Frag!,20031
1068,Digimon Adventure tri. 2: Ketsui,32108
1069,Drifters Specials,36480
1070,Durarara!!x2 Ketsu: Dufufufu!!,32915
1071,Ginga Tetsudou 999 (Movie),1301
1072,Happy Party Train,35006
1073,Hayate no Gotoku!,2026
1074,Itazura na Kiss,3731
1075,Kara no Kyoukai Remix: Gate of Seventh Heaven,6624
1076,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,32870
1077,Majin Tantei Nougami Neuro,2985
1078,Master Keaton,1483
1079,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,18849
1080,Noein: Mou Hitori no Kimi e,584
1081,One Piece Movie 4: Dead End no Bouken,462
1082,Orange,32729
1083,Over Drive,2112
1084,Towa no Quon 4: Guren no Shoushin,10715
1085,Utawarerumono Specials,1830
1086,Ajin,31580
1087,Chuuka Ichiban!,110
1088,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,32189
1089,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,905
1090,Fullmetal Alchemist: The Conqueror of Shamballa,430
1091,GetBackers,132
1092,"Haikyuu!!: vs ""Akaten""",35806
1093,Higashi no Eden Movie I: The King of Eden,6372
1094,Hourou Musuko Specials,10935
1095,Katekyo Hitman Reborn! Special,8532
1096,Kekkaishi,1606
1097,Konohana Kitan,35241
1098,Kuroko no Basket: Baka ja Katenai no yo!,19669
1099,Love Stage!! OVA,23441
1100,Mitsudomoe,7627
1101,Noblesse: Awakening,32668
1102,Shokugeki no Souma: Ni no Sara OVA,34480
1103,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,25801
1104,Snow Halation,9930
1105,Toriko,10033
1106,Uchuu Senkan Yamato,1650
1107,UN-GO: Inga-ron,11531
1108,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,34445
1109,Gakkougurashi!,24765
1110,Gensoumaden Saiyuuki,129
1111,Hetalia Axis Powers,5060
1112,Hungry Heart: Wild Striker,17
1113,Itsudatte Bokura no Koi wa 10 cm Datta.,36220
1114,K,14467
1115,Kuroshitsuji II Specials,9136
1116,Re:Creators,34561
1117,Seitokai Yakuindomo,8675
1118,Shingeki no Kyojin Movie 1: Guren no Yumiya,23775
1119,Super Lovers 2,33417
1120,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,25729
1121,Tsubasa Chronicle 2nd Season,969
1122,Uchuu Kyoudai: Number Zero,22583
1123,World Trigger,24405
1124,"Yondemasu yo, Azazel-san.",7762
1125,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,4416
1126,Aa! Megami-sama!: Tatakau Tsubasa,3090
1127,Fune wo Amu,32948
1128,Future GPX Cyber Formula Sin,1395
1129,Grisaia no Kajitsu,17729
1130,High School DxD BorN,24703
1131,Huyao Xiao Hongniang: Wangquan Fugui,33209
1132,Ike! Ina-chuu Takkyuubu,914
1133,Initial D: Project D to the Next Stage - Project D e Mukete,12725
1134,InuYasha: Toki wo Koeru Omoi,452
1135,Kimagure Orange☆Road,1087
1136,Kingsglaive: Final Fantasy XV,33082
1137,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,32869
1138,Kyoukaisenjou no Horizon II,12487
1139,Lady Lady!!,2227
1140,Layton Kyouju to Eien no Utahime,6172
1141,Overlord Movie 1: Fushisha no Ou,34161
1142,Sakamoto desu ga?,32542
1143,Sengoku Basara Two,6634
1144,Shakugan no Shana III (Final),6773
1145,Shounen Onmyouji,1557
1146,Strike Witches Movie,9751
1147,Sukitte Ii na yo.,14289
1148,Tonari no Seki-kun,18139
1149,Toradora! OVA,23701
1150,Ushio to Tora (TV),29854
1151,Yuru Yuri,10495
1152,Zero no Tsukaima: Futatsuki no Kishi,1840
1153,Arakawa Under the Bridge,7647
1154,Ashita no Nadja,1946
1155,Diamond no Ace OVA,25341
1156,Free! Movie 2: Timeless Medley - Yakusoku,35191
1157,Giant Gorg,3327
1158,Giant Killing,7661
1159,Gugure! Kokkuri-san,23251
1160,Hal,16528
1161,Inazuma Eleven,5231
1162,Kino no Tabi: The Beautiful World - Tou no Kuni,3466
1163,"Kono Danshi, Ningyo Hiroimashita.",15439
1164,Kuroshitsuji Special,6793
1165,Log Horizon 2nd Season,23321
1166,Nodame Cantabile OVA 2,8190
1167,Ojiisan no Lamp,10500
1168,Prince of Tennis: Another Story II - Ano Toki no Bokura,10573
1169,Senki Zesshou Symphogear AXZ,32836
1170,Shakugan no Shana,355
1171,Sword Art Online,11757
1172,Towa no Quon 5: Souzetsu no Raifuku,10716
1173,Waga Seishun no Arcadia,2202
1174,Aa! Megami-sama!: Sorezore no Tsubasa,880
1175,Basilisk: Kouga Ninpou Chou,67
1176,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,32365
1177,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,5348
1178,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,11359
1179,Final Fantasy VII: Advent Children - Venice Film Festival Footage,6152
1180,Huyao Xiao Hongniang: Qian Yan,36545
1181,Isshuukan Friends.,21327
1182,Jigoku Sensei Nube,2012
1183,Juubee Ninpuuchou,617
1184,Kaleido Star: Aratanaru Tsubasa - Extra Stage,428
1185,Kara no Kyoukai 6: Boukyaku Rokuon,5204
1186,Moyashimon,3001
1187,Mutsu Enmei Ryuu Gaiden: Shura no Toki,340
1188,Nanatsu no Umi no Tico,3199
1189,One Piece: Heart of Gold,33338
1190,Pokemon: Mewtwo no Gyakushuu,528
1191,Prison School OVA,32485
1192,Saenai Heroine no Sodatekata,23277
1193,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,2498
1194,Toaru Majutsu no Index: Endymion no Kiseki,11743
1195,UFO Robo Grendizer,1985
1196,Urusei Yatsura Movie 5: Final,1924
1197,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,16005
1198,Air Gear,857
1199,Ano Natsu de Matteru,11433
1200,Bishoujo Senshi Sailor Moon SuperS,1239
1201,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,8331
1202,Digimon Tamers,874
1203,Durarara!!x2 Ten: Onoroke Chakapoko,31552
1204,Evangelion: 3.0 You Can (Not) Redo,3785
1205,Fate/kaleid liner Prisma☆Illya 3rei!!,31706
1206,Girls und Panzer,14131
1207,High School DxD BorN: Yomigaeranai Fushichou,32215
1208,Imawa no Kuni no Alice (OVA),24781
1209,Junjou Romantica Special,6553
1210,Kamisama no Memochou,10568
1211,Kareshi Kanojo no Jijou,145
1212,Lady Jewelpet,22693
1213,Macross Zero,194
1214,Mainichi Kaasan,6116
1215,Mitsudomoe Special,9396
1216,New Prince of Tennis,11371
1217,Ouritsu Uchuugun: Honneamise no Tsubasa,1034
1218,Perrine Monogatari,2549
1219,"Yondemasu yo, Azazel-san. Z",16241
1220,Area 88,1488
1221,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,2673
1222,Fairy Tail Movie 1: Houou no Miko,12049
1223,Fantastic Children,455
1224,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,7902
